O*NET-SOC Code,Title,Element ID,Element Name,Scale ID,Scale Name,Data Value,Date,Domain Source
19-3041.00,Sociologists,1.B.1.c,Artistic,OI,Occupational Interests,3.96,11/2023,Machine Learning
19-3041.00,Sociologists,1.B.1.d,Social,OI,Occupational Interests,4.42,11/2023,Machine Learning
19-3041.00,Sociologists,1.B.1.e,Enterprising,OI,Occupational Interests,3.08,11/2023,Machine Learning
19-3041.00,Sociologists,1.B.1.f,Conventional,OI,Occupational Interests,3.57,11/2023,Machine Learning
19-3041.00,Sociologists,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,2,11/2023,Machine Learning
19-3041.00,Sociologists,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,4,11/2023,Machine Learning
19-3041.00,Sociologists,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,3,11/2023,Machine Learning
19-3051.00,Urban and Regional Planners,1.B.1.a,Realistic,OI,Occupational Interests,3.16,11/2023,Machine Learning
19-3051.00,Urban and Regional Planners,1.B.1.b,Investigative,OI,Occupational Interests,5.38,11/2023,Machine Learning
19-3051.00,Urban and Regional Planners,1.B.1.c,Artistic,OI,Occupational Interests,2.96,11/2023,Machine Learning
19-3051.00,Urban and Regional Planners,1.B.1.d,Social,OI,Occupational Interests,3,11/2023,Machine Learning
19-3051.00,Urban and Regional Planners,1.B.1.e,Enterprising,OI,Occupational Interests,4.53,11/2023,Machine Learning
19-3051.00,Urban and Regional Planners,1.B.1.f,Conventional,OI,Occupational Interests,3.95,11/2023,Machine Learning
19-3051.00,Urban and Regional Planners,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,2,11/2023,Machine Learning
19-3051.00,Urban and Regional Planners,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,5,11/2023,Machine Learning
19-3051.00,Urban and Regional Planners,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
19-3091.00,Anthropologists and Archeologists,1.B.1.a,Realistic,OI,Occupational Interests,4.55,11/2023,Machine Learning
19-3091.00,Anthropologists and Archeologists,1.B.1.b,Investigative,OI,Occupational Interests,6.74,11/2023,Machine Learning
19-3091.00,Anthropologists and Archeologists,1.B.1.c,Artistic,OI,Occupational Interests,3.89,11/2023,Machine Learning
19-3091.00,Anthropologists and Archeologists,1.B.1.d,Social,OI,Occupational Interests,3.32,11/2023,Machine Learning
19-3091.00,Anthropologists and Archeologists,1.B.1.e,Enterprising,OI,Occupational Interests,1.56,11/2023,Machine Learning
19-3091.00,Anthropologists and Archeologists,1.B.1.f,Conventional,OI,Occupational Interests,3.54,11/2023,Machine Learning
19-3091.00,Anthropologists and Archeologists,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,2,11/2023,Machine Learning
19-3091.00,Anthropologists and Archeologists,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
19-3091.00,Anthropologists and Archeologists,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,0,11/2023,Machine Learning
19-3092.00,Geographers,1.B.1.a,Realistic,OI,Occupational Interests,5.19,11/2023,Machine Learning
19-3092.00,Geographers,1.B.1.b,Investigative,OI,Occupational Interests,6.73,11/2023,Machine Learning
19-3092.00,Geographers,1.B.1.c,Artistic,OI,Occupational Interests,3.7,11/2023,Machine Learning
19-3092.00,Geographers,1.B.1.d,Social,OI,Occupational Interests,2.69,11/2023,Machine Learning
19-3092.00,Geographers,1.B.1.e,Enterprising,OI,Occupational Interests,2.15,11/2023,Machine Learning
19-3092.00,Geographers,1.B.1.f,Conventional,OI,Occupational Interests,3.71,11/2023,Machine Learning
19-3092.00,Geographers,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,2,11/2023,Machine Learning
19-3092.00,Geographers,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
19-3092.00,Geographers,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,0,11/2023,Machine Learning
19-3093.00,Historians,1.B.1.a,Realistic,OI,Occupational Interests,2.42,11/2023,Machine Learning
19-3093.00,Historians,1.B.1.b,Investigative,OI,Occupational Interests,5.19,11/2023,Machine Learning
19-3093.00,Historians,1.B.1.c,Artistic,OI,Occupational Interests,3.61,11/2023,Machine Learning
19-3093.00,Historians,1.B.1.d,Social,OI,Occupational Interests,3.21,11/2023,Machine Learning
19-3093.00,Historians,1.B.1.e,Enterprising,OI,Occupational Interests,2.4,11/2023,Machine Learning
19-3093.00,Historians,1.B.1.f,Conventional,OI,Occupational Interests,4.97,11/2023,Machine Learning
19-3093.00,Historians,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,2,11/2023,Machine Learning
19-3093.00,Historians,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
19-3093.00,Historians,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,0,11/2023,Machine Learning
19-3094.00,Political Scientists,1.B.1.a,Realistic,OI,Occupational Interests,1,11/2023,Machine Learning
19-3094.00,Political Scientists,1.B.1.b,Investigative,OI,Occupational Interests,6.62,11/2023,Machine Learning
19-3094.00,Political Scientists,1.B.1.c,Artistic,OI,Occupational Interests,3.78,11/2023,Machine Learning
19-3094.00,Political Scientists,1.B.1.d,Social,OI,Occupational Interests,3.47,11/2023,Machine Learning
19-3094.00,Political Scientists,1.B.1.e,Enterprising,OI,Occupational Interests,3.7,11/2023,Machine Learning
19-3094.00,Political Scientists,1.B.1.f,Conventional,OI,Occupational Interests,3.6,11/2023,Machine Learning
19-3094.00,Political Scientists,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,2,11/2023,Machine Learning
19-3094.00,Political Scientists,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,3,11/2023,Machine Learning
19-3094.00,Political Scientists,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,0,11/2023,Machine Learning
19-3099.01,Transportation Planners,1.B.1.a,Realistic,OI,Occupational Interests,3.2,11/2023,Machine Learning
19-3099.01,Transportation Planners,1.B.1.b,Investigative,OI,Occupational Interests,5.5,11/2023,Machine Learning
19-3099.01,Transportation Planners,1.B.1.c,Artistic,OI,Occupational Interests,2.18,11/2023,Machine Learning
19-3099.01,Transportation Planners,1.B.1.d,Social,OI,Occupational Interests,2.05,11/2023,Machine Learning
19-3099.01,Transportation Planners,1.B.1.e,Enterprising,OI,Occupational Interests,3.21,11/2023,Machine Learning
19-3099.01,Transportation Planners,1.B.1.f,Conventional,OI,Occupational Interests,4.69,11/2023,Machine Learning
19-3099.01,Transportation Planners,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,2,11/2023,Machine Learning
19-3099.01,Transportation Planners,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
19-3099.01,Transportation Planners,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,0,11/2023,Machine Learning
19-4012.00,Agricultural Technicians,1.B.1.a,Realistic,OI,Occupational Interests,6.28,11/2023,Machine Learning
19-4012.00,Agricultural Technicians,1.B.1.b,Investigative,OI,Occupational Interests,4.96,11/2023,Machine Learning
19-4012.00,Agricultural Technicians,1.B.1.c,Artistic,OI,Occupational Interests,1,11/2023,Machine Learning
19-4012.00,Agricultural Technicians,1.B.1.d,Social,OI,Occupational Interests,1.56,11/2023,Machine Learning
19-4012.00,Agricultural Technicians,1.B.1.e,Enterprising,OI,Occupational Interests,1.8,11/2023,Machine Learning
19-4012.00,Agricultural Technicians,1.B.1.f,Conventional,OI,Occupational Interests,4.64,11/2023,Machine Learning
19-4012.00,Agricultural Technicians,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
19-4012.00,Agricultural Technicians,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,2,11/2023,Machine Learning
19-4012.00,Agricultural Technicians,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
19-4012.01,Precision Agriculture Technicians,1.B.1.a,Realistic,OI,Occupational Interests,6.55,11/2023,Machine Learning
19-4012.01,Precision Agriculture Technicians,1.B.1.b,Investigative,OI,Occupational Interests,5.5,11/2023,Machine Learning
19-4012.01,Precision Agriculture Technicians,1.B.1.c,Artistic,OI,Occupational Interests,1.17,11/2023,Machine Learning
19-4012.01,Precision Agriculture Technicians,1.B.1.d,Social,OI,Occupational Interests,1.44,11/2023,Machine Learning
19-4012.01,Precision Agriculture Technicians,1.B.1.e,Enterprising,OI,Occupational Interests,2.15,11/2023,Machine Learning
19-4012.01,Precision Agriculture Technicians,1.B.1.f,Conventional,OI,Occupational Interests,4.82,11/2023,Machine Learning
19-4012.01,Precision Agriculture Technicians,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
19-4012.01,Precision Agriculture Technicians,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,2,11/2023,Machine Learning
19-4012.01,Precision Agriculture Technicians,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
19-4013.00,Food Science Technicians,1.B.1.a,Realistic,OI,Occupational Interests,5.56,11/2023,Machine Learning
19-4013.00,Food Science Technicians,1.B.1.b,Investigative,OI,Occupational Interests,4.55,11/2023,Machine Learning
19-4013.00,Food Science Technicians,1.B.1.c,Artistic,OI,Occupational Interests,1.37,11/2023,Machine Learning
19-4013.00,Food Science Technicians,1.B.1.d,Social,OI,Occupational Interests,1.67,11/2023,Machine Learning
19-4013.00,Food Science Technicians,1.B.1.e,Enterprising,OI,Occupational Interests,1.8,11/2023,Machine Learning
19-4013.00,Food Science Technicians,1.B.1.f,Conventional,OI,Occupational Interests,5.07,11/2023,Machine Learning
19-4013.00,Food Science Technicians,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
19-4013.00,Food Science Technicians,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
19-4013.00,Food Science Technicians,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,2,11/2023,Machine Learning
19-4021.00,Biological Technicians,1.B.1.a,Realistic,OI,Occupational Interests,5.6,11/2023,Machine Learning
19-4021.00,Biological Technicians,1.B.1.b,Investigative,OI,Occupational Interests,5.57,11/2023,Machine Learning
19-4021.00,Biological Technicians,1.B.1.c,Artistic,OI,Occupational Interests,1.24,11/2023,Machine Learning
19-4021.00,Biological Technicians,1.B.1.d,Social,OI,Occupational Interests,1.98,11/2023,Machine Learning
19-4021.00,Biological Technicians,1.B.1.e,Enterprising,OI,Occupational Interests,1.18,11/2023,Machine Learning
19-4021.00,Biological Technicians,1.B.1.f,Conventional,OI,Occupational Interests,5.37,11/2023,Machine Learning
19-4021.00,Biological Technicians,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
19-4021.00,Biological Technicians,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,2,11/2023,Machine Learning
19-4021.00,Biological Technicians,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
19-4031.00,Chemical Technicians,1.B.1.a,Realistic,OI,Occupational Interests,5.44,11/2023,Machine Learning
19-4031.00,Chemical Technicians,1.B.1.b,Investigative,OI,Occupational Interests,5.88,11/2023,Machine Learning
19-4031.00,Chemical Technicians,1.B.1.c,Artistic,OI,Occupational Interests,1.57,11/2023,Machine Learning
19-4031.00,Chemical Technicians,1.B.1.d,Social,OI,Occupational Interests,1.72,11/2023,Machine Learning
19-4031.00,Chemical Technicians,1.B.1.e,Enterprising,OI,Occupational Interests,1.02,11/2023,Machine Learning
19-4031.00,Chemical Technicians,1.B.1.f,Conventional,OI,Occupational Interests,5.07,11/2023,Machine Learning
19-4031.00,Chemical Technicians,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,2,11/2023,Machine Learning
19-4031.00,Chemical Technicians,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
19-4031.00,Chemical Technicians,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
19-4042.00,"Environmental Science and Protection Technicians, Including Health",1.B.1.a,Realistic,OI,Occupational Interests,5.53,11/2023,Machine Learning
19-4042.00,"Environmental Science and Protection Technicians, Including Health",1.B.1.b,Investigative,OI,Occupational Interests,5.57,11/2023,Machine Learning
19-4042.00,"Environmental Science and Protection Technicians, Including Health",1.B.1.c,Artistic,OI,Occupational Interests,1.13,11/2023,Machine Learning
19-4042.00,"Environmental Science and Protection Technicians, Including Health",1.B.1.d,Social,OI,Occupational Interests,2.07,11/2023,Machine Learning
19-4042.00,"Environmental Science and Protection Technicians, Including Health",1.B.1.e,Enterprising,OI,Occupational Interests,1.47,11/2023,Machine Learning
19-4042.00,"Environmental Science and Protection Technicians, Including Health",1.B.1.f,Conventional,OI,Occupational Interests,4.91,11/2023,Machine Learning
19-4042.00,"Environmental Science and Protection Technicians, Including Health",1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,2,11/2023,Machine Learning
19-4042.00,"Environmental Science and Protection Technicians, Including Health",1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
19-4042.00,"Environmental Science and Protection Technicians, Including Health",1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",1.B.1.a,Realistic,OI,Occupational Interests,5.59,11/2023,Machine Learning
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",1.B.1.b,Investigative,OI,Occupational Interests,5.18,11/2023,Machine Learning
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",1.B.1.c,Artistic,OI,Occupational Interests,1.28,11/2023,Machine Learning
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",1.B.1.d,Social,OI,Occupational Interests,1.47,11/2023,Machine Learning
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",1.B.1.e,Enterprising,OI,Occupational Interests,1.11,11/2023,Machine Learning
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",1.B.1.f,Conventional,OI,Occupational Interests,5.34,11/2023,Machine Learning
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
19-4043.00,"Geological Technicians, Except Hydrologic Technicians",1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,2,11/2023,Machine Learning
19-4044.00,Hydrologic Technicians,1.B.1.a,Realistic,OI,Occupational Interests,5.55,11/2023,Machine Learning
19-4044.00,Hydrologic Technicians,1.B.1.b,Investigative,OI,Occupational Interests,4.96,11/2023,Machine Learning
19-4044.00,Hydrologic Technicians,1.B.1.c,Artistic,OI,Occupational Interests,1,11/2023,Machine Learning
19-4044.00,Hydrologic Technicians,1.B.1.d,Social,OI,Occupational Interests,1.53,11/2023,Machine Learning
19-4044.00,Hydrologic Technicians,1.B.1.e,Enterprising,OI,Occupational Interests,1.41,11/2023,Machine Learning
19-4044.00,Hydrologic Technicians,1.B.1.f,Conventional,OI,Occupational Interests,5.33,11/2023,Machine Learning
19-4044.00,Hydrologic Technicians,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
19-4044.00,Hydrologic Technicians,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
19-4044.00,Hydrologic Technicians,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,2,11/2023,Machine Learning
19-4051.00,Nuclear Technicians,1.B.1.a,Realistic,OI,Occupational Interests,5.75,11/2023,Machine Learning
19-4051.00,Nuclear Technicians,1.B.1.b,Investigative,OI,Occupational Interests,4.57,11/2023,Machine Learning
19-4051.00,Nuclear Technicians,1.B.1.c,Artistic,OI,Occupational Interests,1,11/2023,Machine Learning
19-4051.00,Nuclear Technicians,1.B.1.d,Social,OI,Occupational Interests,1.83,11/2023,Machine Learning
19-4051.00,Nuclear Technicians,1.B.1.e,Enterprising,OI,Occupational Interests,2.26,11/2023,Machine Learning
19-4051.00,Nuclear Technicians,1.B.1.f,Conventional,OI,Occupational Interests,5.07,11/2023,Machine Learning
19-4051.00,Nuclear Technicians,1.B.1.g,First Interest High-Point,IH,Occupational Interest High-Point,1,11/2023,Machine Learning
19-4051.00,Nuclear Technicians,1.B.1.h,Second Interest High-Point,IH,Occupational Interest High-Point,6,11/2023,Machine Learning
19-4051.00,Nuclear Technicians,1.B.1.i,Third Interest High-Point,IH,Occupational Interest High-Point,2,11/2023,Machine Learning
